Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster,BGNBD_repeat_freq,BGNBD_recency_days,BGNBD_age_days,BGNBD_avg_order_value,predicted_purchases_6m,expected_avg_value,CLV_6m,CLV_Bucket,gross_vs_net_gap
14213,405.0,1.0,-1192.2,2,1,1,211,4,Hibernating/Lost,0,-1,0.0,0.0,405.0,0.0,0.25286556030762813,470.98914615257866,119.09693434068316,Low,1192.2
14214,31.0,5.0,1000.23,4,4,3,443,11,Champions,3,1,4.0,247.0,278.0,91.4325,2.348943347573493,94.60419104665695,222.21988521161663,Low,-634.5
14215,12.0,9.0,3404.53,5,5,5,555,15,Champions,1,1,8.0,720.0,732.0,373.8425,1.9244697370020687,375.79260239270366,723.2014906940094,Medium,-413.7900000000004
14216,3.0,5.0,2142.39,5,4,4,544,13,Champions,3,1,4.0,411.0,415.0,459.825,1.7000727777405622,463.95361572570096,788.7549122295698,Medium,-303.0899999999999
14217,2.0,23.0,3206.87,5,5,5,555,15,Champions,1,-1,21.0,526.0,528.0,142.8709523809524,6.495275605109202,143.49921336169714,932.0669399005919,High,-206.57999999999993
14218,43.0,1.0,169.48000000000002,4,1,1,411,6,New Customers,3,2,0.0,0.0,43.0,0.0,1.0692678251740813,470.98914615257866,503.61353998716527,Medium,-169.48000000000002
14219,4.0,3.0,633.83,5,3,3,533,11,Loyal Customers,3,0,2.0,489.0,494.0,119.095,0.8223576863903167,125.59898711009905,103.28729245282825,Low,-395.64000000000004
14220,247.0,4.0,1515.0,2,3,4,234,9,At Risk,0,1,3.0,322.0,570.0,402.3666666666666,0.9010694350051882,407.67708309726356,367.34535893101446,Medium,-307.9000000000001
14221,42.0,17.0,6506.59,4,5,5,455,14,Champions,1,1,13.0,570.0,613.0,467.08384615384614,3.5511094869636946,468.35770030683966,1663.1894728521172,High,-434.5
14222,177.0,1.0,683.17,3,1,3,313,7,Potential Loyalists,0,2,0.0,0.0,178.0,0.0,0.48416132599924255,470.98914615257866,228.03472953248354,Low,-683.17
14223,92.0,3.0,975.23,3,3,3,333,9,Loyal Customers,3,0,2.0,172.0,265.0,343.115,1.3241096972686142,350.7858325708969,464.47892257156906,Medium,-289.0
14224,110.0,9.0,1897.9,3,5,4,354,12,Loyal Customers,3,1,8.0,434.0,545.0,191.78375,2.4096967570843053,193.4977040797463,466.27079002422323,Medium,-363.6300000000001
14225,435.0,4.0,2015.12,1,3,4,134,8,At Risk,0,1,3.0,262.0,697.0,464.50666666666666,0.564587461189756,470.0324867978821,265.37444839792374,Low,-621.5999999999999
14226,29.0,6.0,2967.78,4,4,5,445,13,Champions,3,1,5.0,413.0,442.0,446.438,1.9524172119130259,449.7113731010831,878.0242252355952,High,-735.5900000000001
14227,26.0,15.0,6327.31,4,5,5,455,14,Champions,1,1,9.0,643.0,670.0,658.9644444444444,2.323397441781798,661.026310771165,1535.8268393961846,High,-396.6300000000001
14228,438.0,3.0,745.5,1,3,3,133,7,At Risk,0,0,2.0,109.0,547.0,332.225,0.3922674196680233,339.83911019312666,133.30781085773484,Low,-81.04999999999995
14229,52.0,7.0,2468.99,4,4,4,444,12,Champions,3,1,5.0,420.0,472.0,440.88,1.8343095166723635,444.1418292705826,814.6935841833018,Medium,-264.5899999999997
14230,436.0,3.0,979.8000000000001,1,3,3,133,7,At Risk,0,0,1.0,113.0,549.0,504.3,0.3254026860581794,521.4099027256138,169.66818288424878,Low,-475.50000000000006
14231,184.0,4.0,1131.97,3,3,3,333,9,Loyal Customers,0,1,3.0,267.0,451.0,308.57,1.1325965709239114,313.55527724318665,355.13163180072956,Medium,-206.26
14232,43.0,5.0,2043.93,4,4,4,444,12,Champions,3,1,4.0,222.0,265.0,338.72249999999997,2.4249487810746198,342.5365437109506,830.6335741453828,Medium,-689.0400000000002
14233,49.0,7.0,2766.96,4,4,4,444,12,Champions,3,1,6.0,595.0,645.0,413.1616666666667,1.6454337806863162,415.8309584643352,684.2223061123856,Medium,-287.9899999999998
14234,22.0,4.0,775.46,4,3,3,433,10,Loyal Customers,3,1,3.0,35.0,58.0,135.22666666666666,4.947424921192888,139.61106210300525,690.7152479226162,Medium,-369.7800000000001
14235,75.0,9.0,4666.99,3,5,5,355,13,Loyal Customers,1,1,6.0,544.0,620.0,723.9683333333332,1.6937050571703007,727.1753872024265,1231.6206307545212,High,-323.1800000000003
14236,81.0,5.0,1732.74,3,4,4,344,11,Loyal Customers,3,1,4.0,425.0,506.0,360.7275,1.4066708211029646,364.5987032013375,512.8703572053015,Medium,-289.8299999999999
14237,373.0,2.0,627.04,2,2,3,223,7,Hibernating/Lost,0,3,1.0,217.0,591.0,322.0,0.36233694603893324,337.20087946818427,122.18033686814431,Low,-305.03999999999996
14238,326.0,3.0,434.23,2,3,2,232,7,At Risk,0,0,2.0,408.0,735.0,137.565,0.5239561352170391,144.1651911796506,75.5362364033153,Low,-159.10000000000002
14239,43.0,21.0,4203.72,4,5,5,455,14,Champions,1,1,20.0,691.0,735.0,206.321,4.564844987253483,207.01358512467067,944.9849263497251,High,-77.30000000000018
14240,30.0,3.0,1247.49,4,3,4,434,11,Loyal Customers,3,0,2.0,393.0,424.0,445.17,0.9337701571200325,453.3724030266675,423.345620008098,Medium,-357.15
14241,184.0,2.0,333.70000000000005,3,2,2,322,7,Potential Loyalists,0,3,1.0,513.0,697.0,213.70000000000002,0.3564069756647081,227.76677514136247,81.17766748503661,Low,-120.00000000000003
14242,235.0,2.0,280.55,2,2,2,222,6,Hibernating/Lost,0,3,1.0,91.0,326.0,142.2,0.5884992023451572,155.51803590435634,91.52224007999922,Low,-138.35000000000002
14243,9.0,17.0,7365.36,5,5,5,555,15,Champions,1,1,16.0,468.0,477.0,304.415625,5.449847741123046,305.34504663787976,1664.0840126825601,High,-2494.71
14244,661.0,1.0,354.82,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,661.0,0.0,0.1644360044011526,470.98914615257866,77.44757330964053,Low,-354.82
14245,220.0,2.0,1677.48,2,2,4,224,8,Hibernating/Lost,0,3,1.0,44.0,264.0,688.35,0.6447015821600508,707.3872517685644,456.0536804150437,Medium,-989.13
14246,111.0,3.0,1474.06,3,3,4,334,10,Loyal Customers,3,0,2.0,135.0,246.0,512.21,1.3680301808471913,520.7615920262741,712.417574917975,Medium,-449.6399999999999
14247,278.0,5.0,769.71,2,4,3,243,9,Can't Lose Them,0,1,4.0,273.0,552.0,147.0775,1.0402607961137689,150.3937327345724,156.4487041449877,Low,-181.4000000000001
14248,318.0,3.0,1032.95,2,3,3,233,8,At Risk,0,0,2.0,197.0,516.0,360.485,0.6371755557524245,368.24630710734033,234.63754538489755,Low,-311.98
14249,411.0,12.0,5625.461,1,5,5,155,11,Can't Lose Them,1,-1,7.0,269.0,680.0,756.7872857142858,0.30860414109104456,759.5841695554477,234.4108202320133,Low,-327.9499999999998
14250,7.0,3.0,1904.05,5,3,4,534,12,Loyal Customers,3,0,1.0,82.0,90.0,675.22,1.7627829056354354,694.1197560177687,1223.5824403719619,High,-1228.83
14251,2.0,5.0,2879.7000000000003,5,4,4,544,13,Champions,3,-1,4.0,56.0,58.0,405.06,6.4903792740463215,409.0463598978873,2654.8660164053404,High,-1259.4600000000003
14252,381.0,1.0,350.99,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,382.0,0.0,0.2657119441891347,470.98914615257866,125.14744171618219,Low,-350.99
14253,493.0,2.0,363.40000000000003,1,2,2,122,5,Hibernating/Lost,0,3,1.0,130.0,624.0,158.05,0.28646501840214894,171.5340151617906,49.138494809916835,Low,-205.35000000000002
14254,433.0,1.0,601.03,1,1,3,113,5,Hibernating/Lost,0,2,0.0,0.0,433.0,0.0,0.23881205236516487,470.98914615257866,112.4778846344139,Low,-601.03
14255,546.0,1.0,-1441.6,1,1,1,111,3,Hibernating/Lost,0,-1,,,,,,,0.0,Low,
14256,260.0,5.0,2397.34,2,4,4,244,10,Can't Lose Them,0,1,3.0,434.0,695.0,506.83,0.7773958225631548,512.502530826782,398.41732651778483,Medium,-876.8500000000001
14257,64.0,9.0,5942.0,3,5,5,355,13,Loyal Customers,1,1,8.0,584.0,649.0,595.6387500000001,2.1245038547129873,597.8765441969032,1270.1910227888006,High,-1176.8899999999994
14258,9.0,25.0,31027.35,5,5,5,555,15,Champions,2,-1,21.0,726.0,736.0,1466.2066666666667,4.814700454790041,1467.4883070395304,7065.516619302295,High,-237.0099999999984
14259,142.0,1.0,120.0,3,1,1,311,5,Potential Loyalists,0,2,0.0,0.0,142.0,0.0,0.5665790603250603,470.98914615257866,266.8525878504305,Low,-120.0
14260,471.0,3.0,824.28,1,3,3,133,7,At Risk,0,0,1.0,77.0,549.0,285.48,0.2825212084019674,300.2984465040519,84.84067998755832,Low,-538.8
14261,51.0,2.0,1163.45,4,2,3,423,9,New Customers,3,3,1.0,28.0,79.0,219.7,1.7916401737660672,233.82960640600632,418.9385166529083,Medium,-943.75
14262,8.0,8.0,2618.23,5,4,4,544,13,Champions,1,1,7.0,232.0,241.0,339.7471428571429,4.382416630952556,341.9256920531476,1498.4608394036763,High,-240.0
14263,423.0,1.0,322.93,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,424.0,0.0,0.2431555443037791,470.98914615257866,114.52362219390243,Low,-322.93
14264,155.0,6.0,1461.3600000000001,3,4,4,344,11,Loyal Customers,0,1,5.0,457.0,612.0,206.95600000000005,1.4064856483755592,209.73197482546024,294.98501259747394,Medium,-426.5799999999999
14265,109.0,4.0,1373.35,3,3,4,334,10,Loyal Customers,3,1,3.0,503.0,613.0,373.60999999999996,0.9247227811752312,378.82073357869075,350.3041623217282,Medium,-252.51999999999998
14266,428.0,1.0,40.56,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,429.0,0.0,0.24072315478287643,470.98914615257866,113.37799313034199,Low,-40.56
14267,163.0,3.0,1259.19,3,3,4,334,10,Loyal Customers,0,0,1.0,98.0,261.0,679.88,0.7573357722535531,698.8285549666422,529.2478633484965,Medium,-579.3100000000001
14268,471.0,1.0,354.85,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,471.0,0.0,0.2220656073608564,470.98914615257866,104.59049080074354,Low,-354.85
14269,439.0,1.0,261.68,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,440.0,0.0,0.23553973815669177,470.98914615257866,110.9366601594222,Low,-261.68
14270,332.0,1.0,492.65000000000003,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,332.0,0.0,0.2987115886043623,470.98914615257866,140.68991606264896,Low,-492.65000000000003
14271,226.0,2.0,219.13,2,2,1,221,5,Hibernating/Lost,0,3,1.0,184.0,410.0,112.32,0.5289600336338565,125.32513620642989,66.2919882629208,Low,-106.81
14272,74.0,4.0,920.81,3,3,3,333,9,Loyal Customers,3,1,3.0,509.0,583.0,248.74,0.9749312909218698,253.5178809862185,247.16251498167097,Low,-174.58999999999992
14273,51.0,4.0,559.97,4,3,2,432,9,Loyal Customers,3,1,3.0,191.0,243.0,149.05666666666667,2.0162531957127467,153.48900277213227,309.4726923460743,Medium,-112.80000000000001
14274,686.0,1.0,256.6,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,687.0,0.0,0.1587982552533611,470.98914615257866,74.79225465229979,Low,-256.6
14275,396.0,6.0,1189.3799999999999,2,4,3,243,9,Can't Lose Them,0,1,4.0,212.0,608.0,252.945,0.5797925982136054,256.5362307963101,148.73780778931777,Low,-177.5999999999999
14276,99.0,7.0,1929.32,3,4,4,344,11,Loyal Customers,3,1,5.0,562.0,661.0,358.95799999999997,1.3502525986303078,362.0496792737746,488.8585202726836,Medium,-134.52999999999997
14277,15.0,9.0,4324.47,5,5,5,555,15,Champions,1,1,5.0,711.0,727.0,951.4200000000001,1.2590985822311889,955.7422084040312,1203.3736595800212,High,432.6300000000001
14278,410.0,1.0,205.83,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,410.0,0.0,0.25023577369087,470.98914615257866,117.85833338749278,Low,-205.83
14279,521.0,2.0,191.86,1,2,1,121,4,Hibernating/Lost,0,3,1.0,161.0,682.0,81.36,0.27422647402183964,94.04092688086753,25.78851179228594,Low,-110.50000000000001
14280,197.0,1.0,134.04,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,197.0,0.0,0.4496708033101382,470.98914615257866,211.79006770078612,Low,-134.04
14281,408.0,1.0,245.15,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,409.0,0.0,0.25075733926599547,470.98914615257866,118.1039851123837,Low,-245.15
14282,3.0,25.0,7844.66,5,5,5,555,15,Champions,1,4,24.0,659.0,663.0,289.69416666666666,6.033882521377278,290.3072876913203,1751.6800690291027,High,-892.0
14283,463.0,4.0,628.4399999999999,1,3,3,133,7,At Risk,0,1,3.0,106.0,570.0,131.79666666666665,0.26270931689075805,136.1691722624336,35.77291022664389,Low,-233.04999999999995
14284,31.0,3.0,1282.85,4,3,4,434,11,Loyal Customers,3,0,2.0,623.0,654.0,297.625,0.6385804810533283,305.05889033354447,194.80465293878936,Low,-687.5999999999999
14285,21.0,8.0,3158.64,4,4,5,445,13,Champions,1,1,7.0,710.0,732.0,447.6028571428572,1.6982675180380917,449.94132121987104,764.1207308508501,Medium,-25.419999999999618
14286,24.0,7.0,8396.7,4,4,5,445,13,Champions,1,-1,5.0,712.0,736.0,1373.848,1.2438848314586863,1379.0475810615787,1715.376367942291,High,-1527.460000000001
14287,8.0,3.0,151.23000000000002,5,3,1,531,9,Loyal Customers,3,0,1.0,190.0,199.0,93.35,1.0473102348155268,106.15648469138085,111.17877290932095,Low,-57.880000000000024
14288,213.0,1.0,413.85,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,214.0,0.0,0.4227390100581703,470.98914615257866,199.105485392684,Low,-413.85
14289,9.0,6.0,911.26,5,4,3,543,12,Champions,3,1,5.0,281.0,290.0,117.804,2.7872742857753288,120.3948082949137,335.57335330126324,Medium,-322.24
14290,11.0,8.0,4208.93,5,4,5,545,14,Champions,1,1,7.0,720.0,732.0,520.8471428571429,1.7002996177338974,523.2942043442446,889.756935608883,High,-563.0
14291,2.0,23.0,7844.4,5,5,5,555,15,Champions,1,4,13.0,729.0,731.0,576.5838461538461,3.0522064040900156,577.9450612745006,1764.0076172342274,High,-348.8099999999995
14292,8.0,16.0,8887.9,5,5,5,555,15,Champions,1,-1,10.0,623.0,631.0,852.167,2.715489308247221,854.2228961482803,2319.6331413506314,High,-366.22999999999956
14293,3.0,9.0,3174.33,5,5,5,555,15,Champions,1,1,7.0,726.0,730.0,361.4614285714286,1.706026001824261,363.6721729778512,620.4341832401445,Medium,-644.0999999999999
14294,407.0,1.0,375.34,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,408.0,0.0,0.2512810869167688,470.98914615257866,118.35066457122085,Low,-375.34
14295,40.0,5.0,2316.06,4,4,4,444,12,Champions,3,1,4.0,691.0,732.0,588.2275,1.023790143675372,592.6896499890232,606.7898219171681,Medium,36.84999999999991
14296,421.0,2.0,448.45,1,2,2,122,5,Hibernating/Lost,0,3,1.0,153.0,575.0,288.15,0.33870538652516063,302.9964064168184,102.62651495114314,Low,-160.3
14297,18.0,4.0,1284.06,5,3,4,534,12,Loyal Customers,3,1,2.0,257.0,275.0,528.94,1.3388779799691541,537.578733016182,719.752328135083,Medium,-226.17999999999984
14298,8.0,82.0,90489.31,5,5,5,555,15,Champions,2,-1,44.0,720.0,729.0,2023.1975,10.030786844753793,2023.9402535489276,20301.71326986624,High,-1468.6199999999953
14299,8.0,27.0,12827.77,5,5,5,555,15,Champions,1,12,23.0,729.0,738.0,534.5247826086957,5.248324538261906,535.2749387390209,2809.296595700642,High,-533.7000000000007
14300,19.0,1.0,43.2,5,1,1,511,7,New Customers,3,2,0.0,0.0,19.0,0.0,1.3652688327800393,470.98914615257866,643.0268018197984,Medium,-43.2
14301,117.0,4.0,1956.23,3,3,4,334,10,Loyal Customers,3,1,3.0,549.0,667.0,561.6433333333333,0.8571585376795516,567.5058705142067,486.4425020945184,Medium,-271.3000000000002
14302,431.0,3.0,742.9000000000001,1,3,3,133,7,At Risk,0,0,2.0,307.0,738.0,314.15000000000003,0.4695909591276809,321.6699635468276,151.05330670452093,Low,-114.60000000000002
14303,407.0,2.0,277.94,2,2,2,222,6,Hibernating/Lost,0,3,1.0,27.0,435.0,115.34,0.2891166267314357,128.37676127630064,37.11585617091084,Low,-162.6
14304,223.0,3.0,1523.81,2,3,4,234,9,At Risk,0,0,2.0,348.0,571.0,526.52,0.6760826604660901,535.1461280433441,361.803017985671,Medium,-470.77
14305,71.0,3.0,1803.76,3,3,4,334,10,Loyal Customers,3,0,2.0,64.0,136.0,407.38,2.1003517604195183,415.3855675210717,872.4558079957437,High,-989.0
14306,51.0,6.0,3141.5,4,4,5,445,13,Champions,3,1,5.0,626.0,678.0,569.864,1.334247087917351,573.3937258940572,765.0489090042255,Medium,-292.17999999999984
14307,89.0,10.0,5063.08,3,5,5,355,13,Loyal Customers,1,1,8.0,644.0,733.0,603.61625,1.8937726197042544,605.8643918081365,1147.3693964600193,High,-234.14999999999964
14308,549.0,2.0,-849.45,1,2,1,121,4,Hibernating/Lost,0,3,,,,,,,0.0,Low,
14309,8.0,11.0,3747.96,5,5,5,555,15,Champions,1,1,10.0,542.0,551.0,311.65700000000004,3.064509205439639,313.1521654139107,959.6576936142859,High,-631.3899999999994
14310,433.0,1.0,492.1,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,433.0,0.0,0.23881205236516487,470.98914615257866,112.4778846344139,Low,-492.1
14311,243.0,2.0,435.90000000000003,2,2,2,222,6,Hibernating/Lost,0,3,1.0,325.0,568.0,310.26,0.413102853075499,325.33793962703106,134.39803107363096,Low,-125.64000000000004
14312,47.0,11.0,3090.29,4,5,5,455,14,Champions,1,1,10.0,458.0,505.0,230.496,3.2777499940972974,231.9069681425703,760.1330634604319,Medium,-785.3299999999999
14314,107.0,2.0,221.9,3,2,1,321,6,Potential Loyalists,0,3,1.0,324.0,431.0,120.0,0.5480961547548209,133.08556022517402,72.94368381280901,Low,-101.9
14315,45.0,8.0,3168.72,4,4,5,445,13,Champions,1,1,7.0,590.0,635.0,404.6271428571428,1.9234862290356174,406.9018879529066,782.6701780460096,Medium,-336.3299999999999
14316,422.0,5.0,1355.34,1,4,4,144,9,Can't Lose Them,0,1,3.0,208.0,631.0,328.32,0.5441458282759543,333.3737391531837,181.40392941696106,Low,-370.3799999999999
14317,65.0,1.0,508.58000000000004,3,1,2,312,6,Potential Loyalists,3,2,0.0,0.0,65.0,0.0,0.8926079489280784,470.98914615257866,420.4086557146402,Medium,-508.58000000000004
14318,460.0,1.0,158.02,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,461.0,0.0,0.22624027733541335,470.98914615257866,106.55671504752893,Low,-158.02
14319,424.0,1.0,476.95000000000005,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,425.0,0.0,0.24266513613991259,470.98914615257866,114.29264527153668,Low,-476.95000000000005
14320,207.0,5.0,1204.1200000000001,2,4,3,243,9,Can't Lose Them,0,1,4.0,481.0,688.0,282.6325,1.0257394427242559,286.3008461051427,293.670070335372,Medium,-73.59000000000015
14321,11.0,7.0,2198.58,5,4,4,544,13,Champions,3,1,6.0,463.0,474.0,306.8233333333333,2.175140161603664,309.30863704921944,672.7896387766483,Medium,-357.6399999999999
14322,429.0,4.0,384.3,1,3,2,132,6,At Risk,0,1,3.0,230.0,660.0,118.63333333333333,0.552039087035776,122.96020921052165,67.8788416343044,Low,-28.400000000000034
14323,115.0,2.0,574.26,3,2,2,322,7,Potential Loyalists,0,3,1.0,124.0,239.0,305.24,0.8543222178398399,320.26537080227905,273.6098218811017,Low,-269.02
14324,410.0,2.0,701.61,2,2,3,223,7,Hibernating/Lost,0,3,1.0,284.0,694.0,339.8,0.32044608430668453,355.1872788866277,113.81837271476618,Low,-361.81
14325,570.0,1.0,245.48000000000002,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,570.0,0.0,0.18777142096889785,470.98914615257866,88.4383012339976,Low,-245.48000000000002
14326,242.0,3.0,923.98,2,3,3,233,8,At Risk,0,0,2.0,290.0,533.0,316.765,0.7002250342591719,324.29858420962546,227.08198723838595,Low,-290.45000000000005
14327,163.0,6.0,1894.93,3,4,4,344,11,Loyal Customers,0,1,5.0,537.0,701.0,313.262,1.2517940696109713,316.2587697958061,395.8908524928514,Medium,-328.6200000000001
14328,438.0,1.0,-445.06,1,1,1,111,3,Hibernating/Lost,0,2,,,,,,,0.0,Low,
14329,17.0,15.0,9735.52,5,5,5,555,15,Champions,1,1,13.0,706.0,724.0,738.9669230769231,3.073267931361934,740.4576901859956,2275.6248737789506,High,-128.95000000000073
14330,624.0,1.0,200.63,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,624.0,0.0,0.17318647549489605,470.98914615257866,81.56895021851558,Low,-200.63
14331,124.0,2.0,462.65999999999997,3,2,2,322,7,Potential Loyalists,0,3,1.0,11.0,136.0,79.0,1.1077643671439572,91.65621325010761,101.53348706581704,Low,-383.65999999999997
14332,23.0,5.0,1943.51,4,4,4,444,12,Champions,3,1,4.0,394.0,417.0,345.50250000000005,1.686682147119254,349.3341552240078,589.2156829953202,Medium,-561.4999999999998
14333,68.0,1.0,351.45,3,1,2,312,6,Potential Loyalists,3,2,0.0,0.0,68.0,0.0,0.8729736524498797,470.98914615257866,411.1611151810668,Medium,-351.45
14334,17.0,12.0,4292.98,5,5,5,555,15,Champions,1,1,11.0,552.0,569.0,349.23545454545456,3.255440690529855,350.63000456737126,1141.4551841892894,High,-451.3899999999994
14335,16.0,2.0,468.26,5,2,2,522,9,New Customers,3,3,1.0,80.0,97.0,109.01,1.677386408570657,121.98047429210136,204.60838968857325,Low,-359.25
14336,17.0,4.0,1614.91,5,3,4,534,12,Loyal Customers,3,1,3.0,260.0,277.0,360.16333333333336,1.8500726392743356,365.32745503946245,675.8823289442345,Medium,-534.4200000000001
14338,161.0,3.0,894.1,3,3,3,333,9,Loyal Customers,0,0,2.0,375.0,537.0,294.11,0.7332206871029846,301.52558187093086,221.08479431853115,Low,-305.88
14339,243.0,2.0,600.66,2,2,3,223,7,Hibernating/Lost,0,3,1.0,186.0,429.0,309.52,0.5046747441432085,324.59019043772497,163.81247131055414,Low,-291.14
14340,219.0,1.0,134.7,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,219.0,0.0,0.41542311607076615,470.98914615257866,195.65977873021373,Low,-134.7
14341,45.0,18.0,4443.47,4,5,5,455,14,Champions,1,1,11.0,693.0,739.0,380.5,2.5608159740403056,381.9240328476315,978.0371641861092,High,-257.97000000000025
14342,21.0,6.0,842.74,4,4,3,443,11,Champions,3,1,5.0,451.0,473.0,151.43200000000002,1.8442887310818166,154.09265283109033,284.1913431588825,Medium,-85.57999999999993
14343,421.0,4.0,1088.91,1,3,3,133,7,At Risk,0,1,3.0,269.0,691.0,279.58666666666664,0.5896073805856927,284.4714753347606,167.7264814234757,Low,-250.1500000000001
14344,127.0,20.0,3333.7000000000003,3,5,5,355,13,Loyal Customers,1,-1,19.0,499.0,627.0,156.74105263157895,4.161399594902573,157.44305186977007,655.1834522710859,Medium,-355.62000000000035
14345,39.0,1.0,108.97999999999999,4,1,1,411,6,New Customers,3,2,0.0,0.0,39.0,0.0,1.1092667469559951,470.98914615257866,522.4525980042526,Medium,-108.97999999999999
14346,121.0,5.0,2315.75,3,4,4,344,11,Loyal Customers,3,1,3.0,377.0,498.0,547.6066666666667,1.0992044334768476,553.420546783743,608.3223186018715,Medium,-672.9299999999998
14347,737.0,1.0,82.6,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,737.0,0.0,0.14897642507131617,470.98914615257866,70.16627924120282,Low,-82.6
14348,260.0,1.0,409.57,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,261.0,0.0,0.3627196979328441,470.98914615257866,170.83704082211148,Low,-409.57
14349,10.0,1.0,133.5,5,1,1,511,7,New Customers,3,2,0.0,0.0,11.0,0.0,1.5046783775233217,470.98914615257866,708.6871842639566,Medium,-133.5
14350,274.0,3.0,947.8,2,3,3,233,8,At Risk,0,0,2.0,156.0,431.0,294.19,0.7397170431630675,301.6059985642478,223.10309745818975,Low,-359.41999999999996
14351,165.0,1.0,51.0,3,1,1,311,5,Potential Loyalists,0,2,0.0,0.0,165.0,0.0,0.510991732490887,470.98914615257866,240.67155977690976,Low,-51.0
