Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster
13917,50.0,2.0,272.04,4,2,2,422,8,New Customers,3,3
13918,50.0,2.0,1212.8400000000001,4,2,4,424,10,New Customers,3,3
13919,59.0,4.0,1326.03,3,3,4,334,10,Loyal Customers,3,1
13920,432.0,4.0,1734.88,1,3,4,134,8,At Risk,0,1
13921,402.0,4.0,720.75,2,3,3,233,8,At Risk,0,1
13922,352.0,3.0,824.7,2,3,3,233,8,At Risk,0,0
13923,54.0,1.0,351.13,4,1,2,412,7,New Customers,3,2
13924,2.0,6.0,1682.08,5,4,4,544,13,Champions,3,1
13925,93.0,4.0,616.65,3,3,3,333,9,Loyal Customers,3,1
13926,23.0,1.0,223.85000000000002,4,1,1,411,6,New Customers,3,2
13927,75.0,2.0,689.96,3,2,3,323,8,Potential Loyalists,3,3
13928,11.0,4.0,464.57,5,3,2,532,10,Loyal Customers,3,1
13929,169.0,11.0,3318.1,3,5,5,355,13,Loyal Customers,1,1
13930,58.0,2.0,337.34,4,2,2,422,8,New Customers,3,3
13931,96.0,11.0,5250.78,3,5,5,355,13,Loyal Customers,1,1
13932,295.0,1.0,307.4,2,1,2,212,5,Hibernating/Lost,0,2
13933,109.0,2.0,608.7900000000001,3,2,3,323,8,Potential Loyalists,0,3
13934,264.0,1.0,922.1,2,1,3,213,6,Hibernating/Lost,0,2
13935,597.0,3.0,6116.92,1,3,5,135,9,At Risk,0,-1
13936,180.0,3.0,924.36,3,3,3,333,9,Loyal Customers,0,0
13937,169.0,2.0,867.38,3,2,3,323,8,Potential Loyalists,0,3
13938,35.0,1.0,71.66,4,1,1,411,6,New Customers,3,2
13939,23.0,7.0,1533.66,4,4,4,444,12,Champions,3,1
13940,17.0,4.0,839.14,5,3,3,533,11,Loyal Customers,3,1
13941,22.0,15.0,10846.15,4,5,5,455,14,Champions,1,1
13942,535.0,1.0,320.0,1,1,2,112,4,Hibernating/Lost,0,2
13943,578.0,1.0,246.54,1,1,1,111,3,Hibernating/Lost,0,2
13944,653.0,1.0,200.43,1,1,1,111,3,Hibernating/Lost,0,2
13945,395.0,2.0,854.15,2,2,3,223,7,Hibernating/Lost,0,3
13946,79.0,6.0,1745.43,3,4,4,344,11,Loyal Customers,3,1
13947,65.0,1.0,90.6,3,1,1,311,5,Potential Loyalists,3,2
13948,361.0,4.0,536.86,2,3,2,232,7,At Risk,0,1
13949,3.0,6.0,2427.32,5,4,4,544,13,Champions,3,1
13950,11.0,4.0,728.56,5,3,3,533,11,Loyal Customers,3,1
13951,176.0,3.0,674.45,3,3,3,333,9,Loyal Customers,0,0
13952,218.0,14.0,12790.891,2,5,5,255,12,Can't Lose Them,1,-1
13953,7.0,12.0,6640.68,5,5,5,555,15,Champions,1,1
13954,2.0,2.0,378.59,5,2,2,522,9,New Customers,3,3
13955,154.0,3.0,545.17,3,3,2,332,8,Loyal Customers,0,0
13956,5.0,5.0,1026.42,5,4,3,543,12,Champions,3,1
13957,418.0,3.0,458.25,1,3,2,132,6,At Risk,0,0
13958,380.0,8.0,4402.33,2,4,5,245,11,Can't Lose Them,0,-1
13959,79.0,6.0,1076.18,3,4,3,343,10,Loyal Customers,3,1
13960,21.0,2.0,230.22,4,2,1,421,7,New Customers,3,3
13961,392.0,1.0,498.7,2,1,2,212,5,Hibernating/Lost,0,2
13962,22.0,3.0,362.8,4,3,2,432,9,Loyal Customers,3,0
13963,308.0,17.0,2899.62,2,5,5,255,12,Can't Lose Them,1,-1
13964,387.0,2.0,421.9,2,2,2,222,6,Hibernating/Lost,0,3
13965,477.0,3.0,777.6600000000001,1,3,3,133,7,At Risk,0,0
13966,435.0,1.0,390.86,1,1,2,112,4,Hibernating/Lost,0,2
13967,146.0,2.0,166.3,3,2,1,321,6,Potential Loyalists,0,3
13968,423.0,1.0,123.66,1,1,1,111,3,Hibernating/Lost,0,2
13969,7.0,35.0,13212.77,5,5,5,555,15,Champions,1,6
13970,386.0,2.0,846.55,2,2,3,223,7,Hibernating/Lost,0,3
13971,19.0,14.0,4593.83,5,5,5,555,15,Champions,1,1
13972,71.0,2.0,190.25,3,2,1,321,6,Potential Loyalists,3,3
13973,287.0,1.0,264.7,2,1,1,211,4,Hibernating/Lost,0,2
13974,49.0,2.0,663.52,4,2,3,423,9,New Customers,3,3
13975,31.0,12.0,5327.29,4,5,5,455,14,Champions,1,1
13976,207.0,4.0,1192.36,2,3,3,233,8,At Risk,0,1
13977,411.0,1.0,519.8100000000001,1,1,2,112,4,Hibernating/Lost,0,2
13978,15.0,2.0,196.79000000000002,5,2,1,521,8,New Customers,3,3
13979,73.0,7.0,3326.83,3,4,5,345,12,Loyal Customers,1,1
13980,60.0,5.0,753.12,3,4,3,343,10,Loyal Customers,3,1
13981,416.0,1.0,327.39,1,1,2,112,4,Hibernating/Lost,0,2
13982,39.0,9.0,4418.79,4,5,5,455,14,Champions,1,1
13983,30.0,21.0,6993.41,4,5,5,455,14,Champions,1,1
13984,27.0,12.0,1616.1200000000001,4,5,4,454,13,Champions,1,1
13985,4.0,22.0,9982.31,5,5,5,555,15,Champions,1,-1
13986,17.0,1.0,320.46,5,1,2,512,8,New Customers,3,2
13987,380.0,2.0,682.54,2,2,3,223,7,Hibernating/Lost,0,3
13988,20.0,8.0,4708.64,4,4,5,445,13,Champions,1,1
13989,66.0,5.0,2026.06,3,4,4,344,11,Loyal Customers,3,1
13990,213.0,1.0,311.3,2,1,2,212,5,Hibernating/Lost,0,2
13991,12.0,6.0,850.63,5,4,3,543,12,Champions,3,1
13992,30.0,3.0,219.5,4,3,1,431,8,Loyal Customers,3,0
13993,43.0,19.0,6690.36,4,5,5,455,14,Champions,1,1
13994,4.0,6.0,2313.14,5,4,4,544,13,Champions,3,1
13995,15.0,14.0,3836.26,5,5,5,555,15,Champions,1,1
13996,386.0,2.0,895.76,2,2,3,223,7,Hibernating/Lost,0,3
13997,519.0,3.0,382.31,1,3,2,132,6,At Risk,0,0
13998,447.0,3.0,566.7,1,3,2,132,6,At Risk,0,0
13999,10.0,29.0,9438.01,5,5,5,555,15,Champions,1,10
14000,211.0,5.0,1877.5900000000001,2,4,4,244,10,Can't Lose Them,0,1
14001,46.0,9.0,4517.34,4,5,5,455,14,Champions,1,1
14002,134.0,2.0,529.73,3,2,2,322,7,Potential Loyalists,0,3
14003,733.0,1.0,209.41,1,1,1,111,3,Hibernating/Lost,0,2
14004,43.0,11.0,6258.45,4,5,5,455,14,Champions,1,1
14005,10.0,5.0,2874.72,5,4,4,544,13,Champions,3,1
14006,116.0,7.0,2196.67,3,4,4,344,11,Loyal Customers,3,1
14007,513.0,1.0,79.48,1,1,1,111,3,Hibernating/Lost,0,2
14008,432.0,1.0,493.74,1,1,2,112,4,Hibernating/Lost,0,2
14009,198.0,3.0,1090.23,2,3,3,233,8,At Risk,0,0
14010,565.0,2.0,288.09999999999997,1,2,2,122,5,Hibernating/Lost,0,3
14011,480.0,2.0,451.91999999999996,1,2,2,122,5,Hibernating/Lost,0,3
14012,278.0,1.0,328.8,2,1,2,212,5,Hibernating/Lost,0,2
14013,110.0,5.0,1006.22,3,4,3,343,10,Loyal Customers,3,1
14014,77.0,3.0,1948.21,3,3,4,334,10,Loyal Customers,3,0
14015,53.0,1.0,917.34,4,1,3,413,8,New Customers,3,2
14016,162.0,11.0,11379.71,3,5,5,355,13,Loyal Customers,1,-1
14017,571.0,1.0,229.75,1,1,1,111,3,Hibernating/Lost,0,2
14018,645.0,1.0,367.15000000000003,1,1,2,112,4,Hibernating/Lost,0,2
14019,47.0,3.0,1398.96,4,3,4,434,11,Loyal Customers,3,0
14020,17.0,4.0,1213.26,5,3,4,534,12,Loyal Customers,3,1
14021,155.0,7.0,1716.58,3,4,4,344,11,Loyal Customers,3,1
14022,225.0,2.0,792.15,2,2,3,223,7,Hibernating/Lost,0,3
14023,7.0,2.0,584.07,5,2,2,522,9,New Customers,3,3
14024,122.0,3.0,645.74,3,3,3,333,9,Loyal Customers,0,0
14025,465.0,8.0,3969.1,1,4,5,145,10,Can't Lose Them,0,1
14026,471.0,2.0,713.11,1,2,3,123,6,Hibernating/Lost,0,3
14027,61.0,1.0,104.82,3,1,1,311,5,Potential Loyalists,3,2
14028,550.0,3.0,3175.5,1,3,5,135,9,At Risk,0,0
14029,63.0,2.0,467.66,3,2,2,322,7,Potential Loyalists,3,3
14030,18.0,20.0,8145.59,5,5,5,555,15,Champions,1,1
14031,7.0,44.0,38025.97,5,5,5,555,15,Champions,2,-1
14032,2.0,16.0,4786.07,5,5,5,555,15,Champions,1,1
14033,555.0,1.0,109.44,1,1,1,111,3,Hibernating/Lost,0,2
14034,22.0,3.0,512.02,4,3,2,432,9,Loyal Customers,3,0
14035,29.0,9.0,2852.47,4,5,4,454,13,Champions,1,1
14036,285.0,1.0,626.65,2,1,3,213,6,Hibernating/Lost,0,2
14037,176.0,6.0,755.95,3,4,3,343,10,Loyal Customers,0,1
14038,78.0,5.0,3000.93,3,4,5,345,12,Loyal Customers,3,1
14039,33.0,2.0,267.28000000000003,4,2,1,421,7,New Customers,3,3
14040,41.0,35.0,12457.84,4,5,5,455,14,Champions,1,-1
14041,266.0,1.0,141.41,2,1,1,211,4,Hibernating/Lost,0,2
14042,725.0,1.0,431.98,1,1,2,112,4,Hibernating/Lost,0,2
14043,491.0,2.0,301.3,1,2,2,122,5,Hibernating/Lost,0,3
14044,27.0,10.0,3106.15,4,5,5,455,14,Champions,1,1
14045,109.0,16.0,9660.63,3,5,5,355,13,Loyal Customers,1,-1
14046,284.0,1.0,154.99,2,1,1,211,4,Hibernating/Lost,0,2
14047,9.0,14.0,4158.7300000000005,5,5,5,555,15,Champions,1,1
14048,305.0,3.0,713.89,2,3,3,233,8,At Risk,0,0
14049,17.0,13.0,13064.03,5,5,5,555,15,Champions,1,-1
14050,32.0,2.0,746.36,4,2,3,423,9,New Customers,3,3
14051,1.0,37.0,22104.5,5,5,5,555,15,Champions,2,-1
14052,20.0,2.0,480.81,4,2,2,422,8,New Customers,3,3
14053,124.0,4.0,572.3,3,3,2,332,8,Loyal Customers,0,1
14054,65.0,1.0,92.46,3,1,1,311,5,Potential Loyalists,3,2
14055,106.0,3.0,1520.96,3,3,4,334,10,Loyal Customers,3,0
14056,1.0,23.0,8124.4,5,5,5,555,15,Champions,1,-1
14057,24.0,22.0,8338.28,4,5,5,455,14,Champions,1,1
14058,463.0,2.0,469.19,1,2,2,122,5,Hibernating/Lost,0,3
14059,267.0,1.0,183.6,2,1,1,211,4,Hibernating/Lost,0,2
14060,5.0,30.0,9503.14,5,5,5,555,15,Champions,1,-1
14061,507.0,3.0,917.4300000000001,1,3,3,133,7,At Risk,0,0
14062,10.0,24.0,25434.83,5,5,5,555,15,Champions,2,-1
14063,438.0,9.0,-3767.1999999999994,1,5,1,151,7,Can't Lose Them,0,-1
14064,29.0,15.0,3039.75,4,5,5,455,14,Champions,1,1
14065,389.0,3.0,889.37,2,3,3,233,8,At Risk,0,0
14066,267.0,1.0,152.55,2,1,1,211,4,Hibernating/Lost,0,2
14067,64.0,2.0,374.7,3,2,2,322,7,Potential Loyalists,3,3
14068,320.0,4.0,1504.97,2,3,4,234,9,At Risk,0,1
14069,515.0,2.0,230.06,1,2,1,121,4,Hibernating/Lost,0,3
14070,685.0,1.0,326.55,1,1,2,112,4,Hibernating/Lost,0,2
14071,4.0,8.0,1307.41,5,4,4,544,13,Champions,1,1
14072,667.0,1.0,390.85,1,1,2,112,4,Hibernating/Lost,0,2
14073,32.0,1.0,139.54,4,1,1,411,6,New Customers,3,2
14074,623.0,1.0,219.39999999999998,1,1,1,111,3,Hibernating/Lost,0,2
14075,5.0,6.0,1734.87,5,4,4,544,13,Champions,3,1
14076,129.0,1.0,122.47,3,1,1,311,5,Potential Loyalists,0,2
14077,41.0,6.0,615.0799999999999,4,4,3,443,11,Champions,3,1
14078,102.0,9.0,1692.6299999999999,3,5,4,354,12,Loyal Customers,3,1
14079,125.0,2.0,618.73,3,2,3,323,8,Potential Loyalists,0,3
14080,33.0,5.0,1075.73,4,4,3,443,11,Champions,3,1
14081,302.0,10.0,5250.05,2,5,5,255,12,Can't Lose Them,1,1
14082,365.0,2.0,413.36,2,2,2,222,6,Hibernating/Lost,0,3
14083,4.0,11.0,1407.26,5,5,4,554,14,Champions,1,1
14084,512.0,1.0,150.5,1,1,1,111,3,Hibernating/Lost,0,2
14085,2.0,33.0,10092.22,5,5,5,555,15,Champions,1,-1
14086,463.0,1.0,39.95,1,1,1,111,3,Hibernating/Lost,0,2
14087,3.0,3.0,803.47,5,3,3,533,11,Loyal Customers,3,0
14088,10.0,16.0,62400.02,5,5,5,555,15,Champions,2,-1
14089,57.0,1.0,161.0,4,1,1,411,6,New Customers,3,2
14090,325.0,1.0,76.32000000000001,2,1,1,211,4,Hibernating/Lost,0,2
14091,654.0,2.0,9530.08,1,2,5,125,8,Hibernating/Lost,0,-1
14092,8.0,24.0,7209.74,5,5,5,555,15,Champions,1,-1
14093,12.0,1.0,442.85,5,1,2,512,8,New Customers,3,2
14094,440.0,1.0,334.27,1,1,2,112,4,Hibernating/Lost,0,2
14095,723.0,1.0,2.95,1,1,1,111,3,Hibernating/Lost,0,2
14096,4.0,17.0,57120.909999999996,5,5,5,555,15,Champions,2,-1
14097,481.0,2.0,422.85999999999996,1,2,2,122,5,Hibernating/Lost,0,3
14098,37.0,1.0,147.35,4,1,1,411,6,New Customers,3,2
14099,16.0,20.0,5700.51,5,5,5,555,15,Champions,1,1
14100,138.0,1.0,194.9,3,1,1,311,5,Potential Loyalists,0,2
14101,74.0,13.0,9942.13,3,5,5,355,13,Loyal Customers,1,-1
14102,5.0,5.0,1314.73,5,4,4,544,13,Champions,3,1
14104,155.0,5.0,771.5799999999999,3,4,3,343,10,Loyal Customers,0,1
14105,239.0,5.0,5703.9800000000005,2,4,5,245,11,Can't Lose Them,0,-1
14106,737.0,1.0,214.79999999999998,1,1,1,111,3,Hibernating/Lost,0,2
14107,52.0,11.0,4853.7,4,5,5,455,14,Champions,1,1
14108,31.0,4.0,1041.21,4,3,3,433,10,Loyal Customers,3,1
14109,73.0,1.0,80.2,3,1,1,311,5,Potential Loyalists,0,2
14110,4.0,33.0,12957.6,5,5,5,555,15,Champions,1,12
14111,14.0,4.0,688.6,5,3,3,533,11,Loyal Customers,3,1
14112,23.0,13.0,5524.51,4,5,5,455,14,Champions,1,1
14113,4.0,16.0,6156.75,5,5,5,555,15,Champions,1,1
14114,274.0,7.0,1364.09,2,4,4,244,10,Can't Lose Them,0,1
14115,502.0,2.0,622.6700000000001,1,2,3,123,6,Hibernating/Lost,0,3
14116,20.0,5.0,1382.74,4,4,4,444,12,Champions,3,1
14117,144.0,1.0,90.0,3,1,1,311,5,Potential Loyalists,0,2
14118,429.0,1.0,458.45,1,1,2,112,4,Hibernating/Lost,0,2
14119,376.0,2.0,163.47,2,2,1,221,5,Hibernating/Lost,0,3
14121,4.0,4.0,2740.3,5,3,4,534,12,Loyal Customers,3,1
14122,406.0,3.0,309.77,2,3,2,232,7,At Risk,0,0
14123,733.0,1.0,436.18,1,1,2,112,4,Hibernating/Lost,0,2
14124,84.0,1.0,419.58000000000004,3,1,2,312,6,Potential Loyalists,0,2
14125,11.0,3.0,2740.43,5,3,4,534,12,Loyal Customers,3,-1
14126,8.0,4.0,1109.96,5,3,3,533,11,Loyal Customers,3,1
14127,123.0,6.0,1900.0800000000002,3,4,4,344,11,Loyal Customers,3,1
14128,61.0,3.0,909.36,3,3,3,333,9,Loyal Customers,3,0
14129,2.0,9.0,2591.34,5,5,4,554,14,Champions,1,1
14130,319.0,4.0,1882.67,2,3,4,234,9,At Risk,0,1
14131,649.0,1.0,187.87,1,1,1,111,3,Hibernating/Lost,0,2
14132,2.0,11.0,3580.13,5,5,5,555,15,Champions,1,1
14133,130.0,4.0,895.8399999999999,3,3,3,333,9,Loyal Customers,0,1
14134,383.0,15.0,11123.35,2,5,5,255,12,Can't Lose Them,1,-1
14135,2.0,24.0,9605.05,5,5,5,555,15,Champions,1,4
14136,401.0,5.0,1553.96,2,4,4,244,10,Can't Lose Them,0,1
14137,696.0,1.0,294.1,1,1,2,112,4,Hibernating/Lost,0,2
14138,2.0,2.0,982.3800000000001,5,2,3,523,10,New Customers,3,3
14139,46.0,4.0,1086.8,4,3,3,433,10,Loyal Customers,3,1
14140,4.0,2.0,920.05,5,2,3,523,10,New Customers,3,3
14141,3.0,4.0,879.0300000000001,5,3,3,533,11,Loyal Customers,3,1
14142,373.0,2.0,967.75,2,2,3,223,7,Hibernating/Lost,0,3
14143,134.0,1.0,115.8,3,1,1,311,5,Potential Loyalists,0,2
14144,486.0,1.0,30.599999999999998,1,1,1,111,3,Hibernating/Lost,0,2
14145,47.0,7.0,7006.05,4,4,5,445,13,Champions,1,1
14146,9.0,12.0,8208.87,5,5,5,555,15,Champions,1,1
14147,78.0,9.0,2019.3,3,5,4,354,12,Loyal Customers,1,1
14148,234.0,2.0,466.29,2,2,2,222,6,Hibernating/Lost,0,3
14149,221.0,1.0,259.43,2,1,1,211,4,Hibernating/Lost,0,2
14150,36.0,2.0,658.64,4,2,3,423,9,New Customers,3,3
14151,673.0,2.0,666.7,1,2,3,123,6,Hibernating/Lost,0,3
14152,75.0,7.0,1975.44,3,4,4,344,11,Loyal Customers,3,1
14153,483.0,1.0,233.4,1,1,1,111,3,Hibernating/Lost,0,2
14154,239.0,8.0,6263.6,2,4,5,245,11,Can't Lose Them,1,-1
14155,266.0,1.0,118.75,2,1,1,211,4,Hibernating/Lost,0,2
14156,10.0,156.0,296564.69,5,5,5,555,15,Champions,2,-1
14157,20.0,5.0,970.33,4,4,3,443,11,Champions,3,1
14158,40.0,1.0,507.66,4,1,2,412,7,New Customers,3,2
14159,20.0,20.0,7571.88,4,5,5,455,14,Champions,1,1
14160,610.0,7.0,8421.47,1,4,5,145,10,Can't Lose Them,0,-1
14161,216.0,7.0,3318.88,2,4,5,245,11,Can't Lose Them,0,1
14162,174.0,2.0,289.36,3,2,2,322,7,Potential Loyalists,0,3
14163,87.0,5.0,2594.62,3,4,4,344,11,Loyal Customers,3,1
14164,71.0,2.0,1631.77,3,2,4,324,9,Potential Loyalists,3,3
14165,276.0,1.0,122.53999999999999,2,1,1,211,4,Hibernating/Lost,0,2
14166,505.0,2.0,256.85,1,2,1,121,4,Hibernating/Lost,0,3
14167,39.0,8.0,1296.49,4,4,4,444,12,Champions,3,1
14168,421.0,2.0,305.9,1,2,2,122,5,Hibernating/Lost,0,3
14169,431.0,2.0,624.4300000000001,1,2,3,123,6,Hibernating/Lost,0,3
14170,375.0,3.0,597.33,2,3,2,232,7,At Risk,0,0
14171,98.0,2.0,498.79,3,2,2,322,7,Potential Loyalists,0,3
14172,605.0,3.0,389.97,1,3,2,132,6,At Risk,0,0
14173,11.0,6.0,566.95,5,4,2,542,11,Champions,3,1
14174,33.0,1.0,134.46,4,1,1,411,6,New Customers,3,2
14175,60.0,8.0,7350.44,3,4,5,345,12,Loyal Customers,1,1
14176,297.0,5.0,913.11,2,4,3,243,9,Can't Lose Them,0,1
14177,86.0,13.0,2224.39,3,5,4,354,12,Loyal Customers,1,1
14178,9.0,7.0,1620.93,5,4,4,544,13,Champions,3,1
14179,41.0,2.0,719.78,4,2,3,423,9,New Customers,3,3
14180,11.0,33.0,6110.75,5,5,5,555,15,Champions,1,-1
14181,411.0,2.0,310.55,1,2,2,122,5,Hibernating/Lost,0,3
14182,444.0,4.0,660.07,1,3,3,133,7,At Risk,0,1
14183,411.0,2.0,286.29,1,2,2,122,5,Hibernating/Lost,0,3
14184,67.0,1.0,452.89,3,1,2,312,6,Potential Loyalists,3,2
14185,331.0,1.0,197.65,2,1,1,211,4,Hibernating/Lost,0,2
14186,427.0,5.0,1550.63,1,4,4,144,9,Can't Lose Them,0,1
14187,474.0,1.0,123.5,1,1,1,111,3,Hibernating/Lost,0,2
14188,31.0,6.0,2018.91,4,4,4,444,12,Champions,3,1
14189,2.0,16.0,5764.62,5,5,5,555,15,Champions,1,1
14190,666.0,1.0,79.9,1,1,1,111,3,Hibernating/Lost,0,2
14191,2.0,15.0,4713.41,5,5,5,555,15,Champions,1,1
14192,388.0,1.0,293.74,2,1,2,212,5,Hibernating/Lost,0,2
14193,68.0,3.0,1210.19,3,3,4,334,10,Loyal Customers,3,0
14194,5.0,36.0,18442.87,5,5,5,555,15,Champions,2,-1
14195,202.0,6.0,2381.24,2,4,4,244,10,Can't Lose Them,0,1
14196,107.0,1.0,335.52,3,1,2,312,6,Potential Loyalists,0,2
14197,411.0,1.0,390.05,1,1,2,112,4,Hibernating/Lost,0,2
14198,18.0,9.0,1527.58,5,5,4,554,14,Champions,1,1
14199,218.0,4.0,916.4999999999999,2,3,3,233,8,At Risk,0,1
14200,617.0,1.0,379.2,1,1,2,112,4,Hibernating/Lost,0,2
14201,60.0,10.0,1134.14,3,5,3,353,11,Loyal Customers,1,1
14202,381.0,3.0,847.76,2,3,3,233,8,At Risk,0,0
14203,397.0,1.0,339.34,2,1,2,212,5,Hibernating/Lost,0,2
14204,2.0,4.0,1062.96,5,3,3,533,11,Loyal Customers,3,1
14205,17.0,9.0,1908.38,5,5,4,554,14,Champions,1,1
14206,239.0,3.0,1145.21,2,3,3,233,8,At Risk,0,0
14207,688.0,1.0,157.8,1,1,1,111,3,Hibernating/Lost,0,2
14208,95.0,2.0,567.05,3,2,2,322,7,Potential Loyalists,0,3
14209,11.0,15.0,4937.37,5,5,5,555,15,Champions,1,1
14210,106.0,16.0,5814.320000000001,3,5,5,355,13,Loyal Customers,1,1
14211,53.0,18.0,4301.69,4,5,5,455,14,Champions,1,1
14212,90.0,2.0,2190.14,3,2,4,324,9,Potential Loyalists,3,3
14213,405.0,1.0,-1192.2,2,1,1,211,4,Hibernating/Lost,0,-1
14214,31.0,5.0,1000.23,4,4,3,443,11,Champions,3,1
14215,12.0,9.0,3404.53,5,5,5,555,15,Champions,1,1
14216,3.0,5.0,2142.39,5,4,4,544,13,Champions,3,1
14217,2.0,23.0,3206.87,5,5,5,555,15,Champions,1,-1
14218,43.0,1.0,169.48000000000002,4,1,1,411,6,New Customers,3,2
14219,4.0,3.0,633.83,5,3,3,533,11,Loyal Customers,3,0
14220,247.0,4.0,1515.0,2,3,4,234,9,At Risk,0,1
14221,42.0,17.0,6506.59,4,5,5,455,14,Champions,1,1
14222,177.0,1.0,683.17,3,1,3,313,7,Potential Loyalists,0,2
14223,92.0,3.0,975.23,3,3,3,333,9,Loyal Customers,3,0
14224,110.0,9.0,1897.9,3,5,4,354,12,Loyal Customers,3,1
14225,435.0,4.0,2015.12,1,3,4,134,8,At Risk,0,1
14226,29.0,6.0,2967.78,4,4,5,445,13,Champions,3,1
14227,26.0,15.0,6327.31,4,5,5,455,14,Champions,1,1
14228,438.0,3.0,745.5,1,3,3,133,7,At Risk,0,0
14229,52.0,7.0,2468.99,4,4,4,444,12,Champions,3,1
14230,436.0,3.0,979.8000000000001,1,3,3,133,7,At Risk,0,0
14231,184.0,4.0,1131.97,3,3,3,333,9,Loyal Customers,0,1
14232,43.0,5.0,2043.93,4,4,4,444,12,Champions,3,1
14233,49.0,7.0,2766.96,4,4,4,444,12,Champions,3,1
14234,22.0,4.0,775.46,4,3,3,433,10,Loyal Customers,3,1
14235,75.0,9.0,4666.99,3,5,5,355,13,Loyal Customers,1,1
14236,81.0,5.0,1732.74,3,4,4,344,11,Loyal Customers,3,1
14237,373.0,2.0,627.04,2,2,3,223,7,Hibernating/Lost,0,3
14238,326.0,3.0,434.23,2,3,2,232,7,At Risk,0,0
14239,43.0,21.0,4203.72,4,5,5,455,14,Champions,1,1
14240,30.0,3.0,1247.49,4,3,4,434,11,Loyal Customers,3,0
14241,184.0,2.0,333.70000000000005,3,2,2,322,7,Potential Loyalists,0,3
14242,235.0,2.0,280.55,2,2,2,222,6,Hibernating/Lost,0,3
14243,9.0,17.0,7365.36,5,5,5,555,15,Champions,1,1
14244,661.0,1.0,354.82,1,1,2,112,4,Hibernating/Lost,0,2
14245,220.0,2.0,1677.48,2,2,4,224,8,Hibernating/Lost,0,3
14246,111.0,3.0,1474.06,3,3,4,334,10,Loyal Customers,3,0
14247,278.0,5.0,769.71,2,4,3,243,9,Can't Lose Them,0,1
14248,318.0,3.0,1032.95,2,3,3,233,8,At Risk,0,0
14249,411.0,12.0,5625.461,1,5,5,155,11,Can't Lose Them,1,-1
14250,7.0,3.0,1904.05,5,3,4,534,12,Loyal Customers,3,0
14251,2.0,5.0,2879.7000000000003,5,4,4,544,13,Champions,3,-1
14252,381.0,1.0,350.99,2,1,2,212,5,Hibernating/Lost,0,2
14253,493.0,2.0,363.40000000000003,1,2,2,122,5,Hibernating/Lost,0,3
14254,433.0,1.0,601.03,1,1,3,113,5,Hibernating/Lost,0,2
14255,546.0,1.0,-1441.6,1,1,1,111,3,Hibernating/Lost,0,-1
14256,260.0,5.0,2397.34,2,4,4,244,10,Can't Lose Them,0,1
14257,64.0,9.0,5942.0,3,5,5,355,13,Loyal Customers,1,1
14258,9.0,25.0,31027.35,5,5,5,555,15,Champions,2,-1
14259,142.0,1.0,120.0,3,1,1,311,5,Potential Loyalists,0,2
14260,471.0,3.0,824.28,1,3,3,133,7,At Risk,0,0
14261,51.0,2.0,1163.45,4,2,3,423,9,New Customers,3,3
14262,8.0,8.0,2618.23,5,4,4,544,13,Champions,1,1
14263,423.0,1.0,322.93,1,1,2,112,4,Hibernating/Lost,0,2
14264,155.0,6.0,1461.3600000000001,3,4,4,344,11,Loyal Customers,0,1
14265,109.0,4.0,1373.35,3,3,4,334,10,Loyal Customers,3,1
14266,428.0,1.0,40.56,1,1,1,111,3,Hibernating/Lost,0,2
14267,163.0,3.0,1259.19,3,3,4,334,10,Loyal Customers,0,0
14268,471.0,1.0,354.85,1,1,2,112,4,Hibernating/Lost,0,2
14269,439.0,1.0,261.68,1,1,1,111,3,Hibernating/Lost,0,2
14270,332.0,1.0,492.65000000000003,2,1,2,212,5,Hibernating/Lost,0,2
14271,226.0,2.0,219.13,2,2,1,221,5,Hibernating/Lost,0,3
14272,74.0,4.0,920.81,3,3,3,333,9,Loyal Customers,3,1
14273,51.0,4.0,559.97,4,3,2,432,9,Loyal Customers,3,1
14274,686.0,1.0,256.6,1,1,1,111,3,Hibernating/Lost,0,2
14275,396.0,6.0,1189.3799999999999,2,4,3,243,9,Can't Lose Them,0,1
14276,99.0,7.0,1929.32,3,4,4,344,11,Loyal Customers,3,1
14277,15.0,9.0,4324.47,5,5,5,555,15,Champions,1,1
14278,410.0,1.0,205.83,2,1,1,211,4,Hibernating/Lost,0,2
14279,521.0,2.0,191.86,1,2,1,121,4,Hibernating/Lost,0,3
14280,197.0,1.0,134.04,2,1,1,211,4,Hibernating/Lost,0,2
14281,408.0,1.0,245.15,2,1,1,211,4,Hibernating/Lost,0,2
14282,3.0,25.0,7844.66,5,5,5,555,15,Champions,1,4
14283,463.0,4.0,628.4399999999999,1,3,3,133,7,At Risk,0,1
14284,31.0,3.0,1282.85,4,3,4,434,11,Loyal Customers,3,0
14285,21.0,8.0,3158.64,4,4,5,445,13,Champions,1,1
14286,24.0,7.0,8396.7,4,4,5,445,13,Champions,1,-1
14287,8.0,3.0,151.23000000000002,5,3,1,531,9,Loyal Customers,3,0
14288,213.0,1.0,413.85,2,1,2,212,5,Hibernating/Lost,0,2
14289,9.0,6.0,911.26,5,4,3,543,12,Champions,3,1
14290,11.0,8.0,4208.93,5,4,5,545,14,Champions,1,1
14291,2.0,23.0,7844.4,5,5,5,555,15,Champions,1,4
14292,8.0,16.0,8887.9,5,5,5,555,15,Champions,1,-1
