Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment
14385,9.0,3.0,202.11,5,3,1,531,9,Loyal Customers
14386,297.0,1.0,142.4,2,1,1,211,4,Hibernating/Lost
14387,33.0,3.0,1770.56,4,3,4,434,11,Loyal Customers
14388,10.0,16.0,6589.3,5,5,5,555,15,Champions
14389,65.0,5.0,1821.07,3,4,4,344,11,Loyal Customers
14390,10.0,13.0,6323.33,5,5,5,555,15,Champions
14391,577.0,1.0,135.6,1,1,1,111,3,Hibernating/Lost
14392,432.0,1.0,266.4,1,1,1,111,3,Hibernating/Lost
14393,218.0,1.0,67.95,2,1,1,211,4,Hibernating/Lost
14394,565.0,1.0,93.8,1,1,1,111,3,Hibernating/Lost
14395,2.0,20.0,8160.81,5,5,5,555,15,Champions
14396,65.0,7.0,2121.93,3,4,4,344,11,Loyal Customers
14397,3.0,19.0,2556.68,5,5,4,554,14,Champions
14398,401.0,2.0,707.79,2,2,3,223,7,Hibernating/Lost
14399,394.0,8.0,2098.16,2,4,4,244,10,Can't Lose Them
14400,149.0,3.0,1703.0,3,3,4,334,10,Loyal Customers
14401,4.0,22.0,6703.4,5,5,5,555,15,Champions
14402,652.0,1.0,285.6,1,1,2,112,4,Hibernating/Lost
14403,130.0,6.0,1822.76,3,4,4,344,11,Loyal Customers
14404,34.0,13.0,2800.11,4,5,4,454,13,Champions
14405,387.0,1.0,195.0,2,1,1,211,4,Hibernating/Lost
14406,119.0,1.0,156.75,3,1,1,311,5,Potential Loyalists
14407,107.0,6.0,2111.08,3,4,4,344,11,Loyal Customers
14408,11.0,11.0,4109.77,5,5,5,555,15,Champions
14409,71.0,9.0,3453.69,3,5,5,355,13,Loyal Customers
14410,92.0,11.0,2122.37,3,5,4,354,12,Loyal Customers
14411,311.0,1.0,1063.0,2,1,3,213,6,Hibernating/Lost
14412,43.0,3.0,1417.49,4,3,4,434,11,Loyal Customers
14413,362.0,4.0,770.37,2,3,3,233,8,At Risk
14414,92.0,8.0,2387.48,3,4,4,344,11,Loyal Customers
14415,1.0,23.0,11915.13,5,5,5,555,15,Champions
14416,22.0,2.0,490.22,4,2,2,422,8,New Customers
14417,388.0,1.0,604.2,2,1,3,213,6,Hibernating/Lost
14418,4.0,3.0,1937.25,5,3,4,534,12,Loyal Customers
14419,11.0,7.0,1260.91,5,4,4,544,13,Champions
14420,99.0,4.0,1627.72,3,3,4,334,10,Loyal Customers
14421,57.0,6.0,2456.62,4,4,4,444,12,Champions
14422,1.0,19.0,10200.92,5,5,5,555,15,Champions
14423,218.0,3.0,914.9599999999999,2,3,3,233,8,At Risk
14424,18.0,1.0,322.08,5,1,2,512,8,New Customers
14425,435.0,3.0,635.89,1,3,3,133,7,At Risk
14426,24.0,17.0,11103.97,4,5,5,455,14,Champions
14427,50.0,4.0,1263.52,4,3,4,434,11,Loyal Customers
14428,7.0,5.0,1230.14,5,4,4,544,13,Champions
14429,404.0,1.0,516.28,2,1,2,212,5,Hibernating/Lost
14430,512.0,3.0,956.4000000000001,1,3,3,133,7,At Risk
14431,303.0,4.0,2541.6,2,3,4,234,9,At Risk
14432,10.0,6.0,2255.51,5,4,4,544,13,Champions
14433,466.0,1.0,289.6,1,1,2,112,4,Hibernating/Lost
14434,22.0,6.0,1372.8,4,4,4,444,12,Champions
14435,502.0,1.0,90.42,1,1,1,111,3,Hibernating/Lost
14436,99.0,2.0,271.70000000000005,3,2,2,322,7,Potential Loyalists
14437,366.0,5.0,829.94,2,4,3,243,9,Can't Lose Them
14438,306.0,1.0,131.9,2,1,1,211,4,Hibernating/Lost
14439,320.0,5.0,9443.04,2,4,5,245,11,Can't Lose Them
14440,8.0,13.0,6526.83,5,5,5,555,15,Champions
14441,1.0,11.0,4361.59,5,5,5,555,15,Champions
14442,205.0,7.0,5272.02,2,4,5,245,11,Can't Lose Them
14443,54.0,5.0,2351.58,4,4,4,444,12,Champions
14444,456.0,1.0,132.04,1,1,1,111,3,Hibernating/Lost
14445,456.0,1.0,221.65,1,1,1,111,3,Hibernating/Lost
14446,1.0,5.0,1241.31,5,4,4,544,13,Champions
14447,19.0,6.0,1711.73,5,4,4,544,13,Champions
14448,9.0,2.0,375.35,5,2,2,522,9,New Customers
14449,19.0,8.0,2482.8,5,4,4,544,13,Champions
14450,181.0,7.0,1128.44,3,4,3,343,10,Loyal Customers
14451,60.0,12.0,3265.59,3,5,5,355,13,Loyal Customers
14452,11.0,4.0,665.59,5,3,3,533,11,Loyal Customers
14453,190.0,1.0,119.93,2,1,1,211,4,Hibernating/Lost
14454,376.0,5.0,970.7,2,4,3,243,9,Can't Lose Them
14455,432.0,4.0,594.86,1,3,2,132,6,At Risk
14456,5.0,9.0,3047.63,5,5,5,555,15,Champions
14457,311.0,1.0,113.64,2,1,1,211,4,Hibernating/Lost
14458,381.0,1.0,237.42,2,1,1,211,4,Hibernating/Lost
14459,155.0,2.0,5339.1410000000005,3,2,5,325,10,Potential Loyalists
14460,110.0,9.0,919.6,3,5,3,353,11,Loyal Customers
14461,148.0,13.0,6697.6,3,5,5,355,13,Loyal Customers
14462,66.0,12.0,2231.89,3,5,4,354,12,Loyal Customers
14463,98.0,4.0,786.5699999999999,3,3,3,333,9,Loyal Customers
14464,568.0,2.0,111.0,1,2,1,121,4,Hibernating/Lost
14465,247.0,11.0,3946.03,2,5,5,255,12,Can't Lose Them
14466,29.0,13.0,4646.9,4,5,5,455,14,Champions
14467,18.0,12.0,2220.9900000000002,5,5,4,554,14,Champions
14468,734.0,1.0,204.24,1,1,1,111,3,Hibernating/Lost
14469,416.0,4.0,2112.21,1,3,4,134,8,At Risk
14470,12.0,3.0,712.04,5,3,3,533,11,Loyal Customers
14471,591.0,2.0,400.95,1,2,2,122,5,Hibernating/Lost
14472,104.0,9.0,2228.22,3,5,4,354,12,Loyal Customers
14473,74.0,2.0,234.34000000000003,3,2,1,321,6,Potential Loyalists
14474,46.0,2.0,1268.1299999999999,4,2,4,424,10,New Customers
14475,72.0,4.0,1025.1200000000001,3,3,3,333,9,Loyal Customers
14476,257.0,1.0,215.7,2,1,1,211,4,Hibernating/Lost
14477,20.0,7.0,1960.61,4,4,4,444,12,Champions
14478,382.0,4.0,1276.66,2,3,4,234,9,At Risk
14479,254.0,4.0,1299.11,2,3,4,234,9,At Risk
14480,11.0,4.0,1295.27,5,3,4,534,12,Loyal Customers
14481,165.0,5.0,1935.32,3,4,4,344,11,Loyal Customers
14482,18.0,12.0,4192.25,5,5,5,555,15,Champions
14483,282.0,2.0,249.2,2,2,1,221,5,Hibernating/Lost
14484,50.0,4.0,1070.98,4,3,3,433,10,Loyal Customers
14485,39.0,1.0,165.75,4,1,1,411,6,New Customers
14486,512.0,2.0,175.5,1,2,1,121,4,Hibernating/Lost
14487,27.0,7.0,1428.11,4,4,4,444,12,Champions
14488,68.0,1.0,1047.43,3,1,3,313,7,Potential Loyalists
14489,207.0,4.0,1574.93,2,3,4,234,9,At Risk
14490,406.0,2.0,1273.47,2,2,4,224,8,Hibernating/Lost
14491,175.0,2.0,468.13,3,2,2,322,7,Potential Loyalists
14492,430.0,7.0,1574.3600000000001,1,4,4,144,9,Can't Lose Them
14493,7.0,10.0,5036.05,5,5,5,555,15,Champions
14494,26.0,3.0,401.46,4,3,2,432,9,Loyal Customers
14495,51.0,3.0,166.3,4,3,1,431,8,Loyal Customers
14496,312.0,7.0,2645.88,2,4,4,244,10,Can't Lose Them
14497,309.0,2.0,679.16,2,2,3,223,7,Hibernating/Lost
14498,43.0,10.0,3911.27,4,5,5,455,14,Champions
14499,26.0,7.0,2120.62,4,4,4,444,12,Champions
14500,88.0,3.0,356.85,3,3,2,332,8,Loyal Customers
14501,184.0,2.0,190.31,3,2,1,321,6,Potential Loyalists
14502,20.0,11.0,2351.02,4,5,4,454,13,Champions
14503,3.0,6.0,3543.26,5,4,5,545,14,Champions
14504,47.0,4.0,673.26,4,3,3,433,10,Loyal Customers
14505,17.0,19.0,11718.8,5,5,5,555,15,Champions
14506,17.0,7.0,3290.67,5,4,5,545,14,Champions
14507,24.0,11.0,3172.4900000000002,4,5,5,455,14,Champions
14508,22.0,5.0,856.09,4,4,3,443,11,Champions
14509,534.0,1.0,110.95,1,1,1,111,3,Hibernating/Lost
14510,376.0,3.0,991.98,2,3,3,233,8,At Risk
14511,11.0,5.0,1267.4099999999999,5,4,4,544,13,Champions
14512,188.0,7.0,1223.47,3,4,4,344,11,Loyal Customers
14513,101.0,6.0,770.9100000000001,3,4,3,343,10,Loyal Customers
14514,61.0,9.0,4594.7300000000005,3,5,5,355,13,Loyal Customers
14515,18.0,12.0,3718.9,5,5,5,555,15,Champions
14516,516.0,1.0,163.92,1,1,1,111,3,Hibernating/Lost
14517,33.0,2.0,330.45,4,2,2,422,8,New Customers
14518,64.0,1.0,174.37,3,1,1,311,5,Potential Loyalists
14519,684.0,2.0,206.09,1,2,1,121,4,Hibernating/Lost
14520,2.0,2.0,270.6,5,2,1,521,8,New Customers
14521,491.0,1.0,167.65,1,1,1,111,3,Hibernating/Lost
14522,24.0,8.0,1758.6200000000001,4,4,4,444,12,Champions
14523,108.0,1.0,241.09,3,1,1,311,5,Potential Loyalists
14524,32.0,13.0,2933.71,4,5,5,455,14,Champions
14525,20.0,17.0,8129.8099999999995,4,5,5,455,14,Champions
14526,389.0,1.0,262.4,2,1,1,211,4,Hibernating/Lost
14527,3.0,122.0,25774.54,5,5,5,555,15,Champions
14528,37.0,1.0,364.21999999999997,4,1,2,412,7,New Customers
14529,60.0,3.0,620.04,3,3,3,333,9,Loyal Customers
14530,26.0,16.0,6077.15,4,5,5,455,14,Champions
14531,480.0,1.0,376.34,1,1,2,112,4,Hibernating/Lost
14532,236.0,11.0,3846.4300000000003,2,5,5,255,12,Can't Lose Them
14533,25.0,11.0,3185.12,4,5,5,455,14,Champions
14534,3.0,26.0,5786.42,5,5,5,555,15,Champions
14535,60.0,9.0,5872.63,3,5,5,355,13,Loyal Customers
14536,260.0,1.0,171.8,2,1,1,211,4,Hibernating/Lost
14537,58.0,2.0,635.45,4,2,3,423,9,New Customers
14538,65.0,5.0,1370.8400000000001,3,4,4,344,11,Loyal Customers
14539,16.0,2.0,537.48,5,2,2,522,9,New Customers
14540,10.0,11.0,3785.44,5,5,5,555,15,Champions
14541,59.0,14.0,2499.68,3,5,4,354,12,Loyal Customers
14542,186.0,1.0,103.25,3,1,1,311,5,Potential Loyalists
14543,29.0,39.0,12194.01,4,5,5,455,14,Champions
14544,24.0,3.0,2982.43,4,3,5,435,12,Loyal Customers
14545,674.0,1.0,349.25,1,1,2,112,4,Hibernating/Lost
14546,5.0,11.0,5001.03,5,5,5,555,15,Champions
14547,4.0,8.0,3986.7400000000002,5,4,5,545,14,Champions
14548,151.0,9.0,2627.49,3,5,4,354,12,Loyal Customers
14549,311.0,4.0,916.5500000000001,2,3,3,233,8,At Risk
14550,11.0,4.0,1353.31,5,3,4,534,12,Loyal Customers
14551,18.0,7.0,858.59,5,4,3,543,12,Champions
14552,152.0,3.0,511.28000000000003,3,3,2,332,8,Loyal Customers
14553,19.0,9.0,1816.04,5,5,4,554,14,Champions
14554,10.0,4.0,2381.04,5,3,4,534,12,Loyal Customers
14555,57.0,6.0,2306.48,4,4,4,444,12,Champions
14556,596.0,3.0,835.34,1,3,3,133,7,At Risk
14557,85.0,1.0,0.0,3,1,1,311,5,Potential Loyalists
14558,654.0,3.0,614.1,1,3,3,133,7,At Risk
14559,390.0,1.0,75.6,2,1,1,211,4,Hibernating/Lost
14560,7.0,44.0,6050.44,5,5,5,555,15,Champions
14561,76.0,3.0,1080.76,3,3,3,333,9,Loyal Customers
14562,4.0,26.0,6363.85,5,5,5,555,15,Champions
14563,510.0,2.0,679.44,1,2,3,123,6,Hibernating/Lost
14564,435.0,2.0,2519.32,1,2,4,124,7,Hibernating/Lost
14565,96.0,5.0,3833.87,3,4,5,345,12,Loyal Customers
14566,111.0,4.0,4092.0,3,3,5,335,11,Loyal Customers
14567,57.0,2.0,1524.46,4,2,4,424,10,New Customers
14568,435.0,1.0,909.5,1,1,3,113,5,Hibernating/Lost
14569,1.0,4.0,598.98,5,3,2,532,10,Loyal Customers
14570,281.0,3.0,613.75,2,3,3,233,8,At Risk
14571,425.0,1.0,161.65,1,1,1,111,3,Hibernating/Lost
14572,3.0,11.0,5573.28,5,5,5,555,15,Champions
14573,180.0,13.0,2571.72,3,5,4,354,12,Loyal Customers
14574,733.0,1.0,143.70000000000002,1,1,1,111,3,Hibernating/Lost
14575,488.0,1.0,460.71,1,1,2,112,4,Hibernating/Lost
14576,372.0,1.0,70.80000000000001,2,1,1,211,4,Hibernating/Lost
14577,13.0,7.0,1374.25,5,4,4,544,13,Champions
14578,3.0,1.0,168.63,5,1,1,511,7,New Customers
14579,432.0,1.0,105.56,1,1,1,111,3,Hibernating/Lost
14580,518.0,1.0,14.850000000000001,1,1,1,111,3,Hibernating/Lost
14581,17.0,2.0,433.8,5,2,2,522,9,New Customers
14582,41.0,1.0,114.11,4,1,1,411,6,New Customers
14583,6.0,8.0,1781.03,5,4,4,544,13,Champions
14584,169.0,8.0,1734.91,3,4,4,344,11,Loyal Customers
14585,50.0,5.0,1143.27,4,4,3,443,11,Champions
14586,277.0,1.0,134.16,2,1,1,211,4,Hibernating/Lost
14587,19.0,9.0,1598.24,5,5,4,554,14,Champions
14588,578.0,1.0,135.39,1,1,1,111,3,Hibernating/Lost
14589,372.0,1.0,79.5,2,1,1,211,4,Hibernating/Lost
14590,425.0,20.0,2884.29,1,5,5,155,11,Can't Lose Them
14591,15.0,4.0,1447.14,5,3,4,534,12,Loyal Customers
14592,35.0,3.0,570.46,4,3,2,432,9,Loyal Customers
14593,22.0,12.0,3615.17,4,5,5,455,14,Champions
14594,7.0,2.0,634.83,5,2,3,523,10,New Customers
14595,20.0,8.0,2164.45,4,4,4,444,12,Champions
14596,627.0,1.0,229.47,1,1,1,111,3,Hibernating/Lost
14597,11.0,6.0,2201.54,5,4,4,544,13,Champions
14598,44.0,2.0,221.97,4,2,1,421,7,New Customers
14599,390.0,2.0,474.54,2,2,2,222,6,Hibernating/Lost
14600,306.0,2.0,865.1700000000001,2,2,3,223,7,Hibernating/Lost
14601,11.0,1.0,213.96,5,1,1,511,7,New Customers
14602,656.0,1.0,205.35999999999999,1,1,1,111,3,Hibernating/Lost
14603,275.0,1.0,660.0,2,1,3,213,6,Hibernating/Lost
14604,633.0,1.0,143.85999999999999,1,1,1,111,3,Hibernating/Lost
14605,374.0,4.0,937.16,2,3,3,233,8,At Risk
14606,1.0,192.0,30094.38,5,5,5,555,15,Champions
14607,16.0,22.0,18745.56,5,5,5,555,15,Champions
14608,4.0,11.0,3273.44,5,5,5,555,15,Champions
14609,72.0,10.0,1366.2,3,5,4,354,12,Loyal Customers
14610,396.0,2.0,24.35,2,2,1,221,5,Hibernating/Lost
14611,444.0,2.0,599.38,1,2,2,122,5,Hibernating/Lost
14612,415.0,1.0,877.7,1,1,3,113,5,Hibernating/Lost
14613,680.0,1.0,76.32000000000001,1,1,1,111,3,Hibernating/Lost
14614,386.0,1.0,295.13,2,1,2,212,5,Hibernating/Lost
14615,394.0,5.0,934.26,2,4,3,243,9,Can't Lose Them
14616,243.0,5.0,527.78,2,4,2,242,8,Can't Lose Them
14617,403.0,2.0,190.47000000000003,2,2,1,221,5,Hibernating/Lost
14618,9.0,7.0,1295.67,5,4,4,544,13,Champions
14619,246.0,2.0,1276.31,2,2,4,224,8,Hibernating/Lost
14620,206.0,2.0,393.28000000000003,2,2,2,222,6,Hibernating/Lost
14621,1.0,9.0,2878.27,5,5,4,554,14,Champions
14622,185.0,1.0,320.58000000000004,3,1,2,312,6,Potential Loyalists
14623,32.0,10.0,2030.83,4,5,4,454,13,Champions
14624,57.0,6.0,814.07,4,4,3,443,11,Champions
14625,196.0,11.0,4391.53,2,5,5,255,12,Can't Lose Them
14626,24.0,11.0,5374.77,4,5,5,455,14,Champions
14627,379.0,1.0,406.40000000000003,2,1,2,212,5,Hibernating/Lost
14628,91.0,5.0,1998.0,3,4,4,344,11,Loyal Customers
14629,4.0,2.0,939.21,5,2,3,523,10,New Customers
14630,484.0,1.0,338.65,1,1,2,112,4,Hibernating/Lost
14631,51.0,6.0,2023.17,4,4,4,444,12,Champions
14632,263.0,1.0,114.56,2,1,1,211,4,Hibernating/Lost
14633,266.0,1.0,344.90000000000003,2,1,2,212,5,Hibernating/Lost
14634,438.0,4.0,1971.82,1,3,4,134,8,At Risk
14635,454.0,1.0,215.22,1,1,1,111,3,Hibernating/Lost
14636,36.0,2.0,609.85,4,2,3,423,9,New Customers
14637,677.0,1.0,106.67999999999999,1,1,1,111,3,Hibernating/Lost
14638,51.0,1.0,443.6,4,1,2,412,7,New Customers
14639,52.0,9.0,4946.81,4,5,5,455,14,Champions
14640,24.0,10.0,3464.03,4,5,5,455,14,Champions
14641,22.0,1.0,110.46,4,1,1,411,6,New Customers
14642,59.0,1.0,96.12,3,1,1,311,5,Potential Loyalists
14643,170.0,5.0,1654.69,3,4,4,344,11,Loyal Customers
14644,68.0,7.0,2077.47,3,4,4,344,11,Loyal Customers
14645,157.0,3.0,840.24,3,3,3,333,9,Loyal Customers
14646,2.0,151.0,523342.07,5,5,5,555,15,Champions
14647,201.0,2.0,519.97,2,2,2,222,6,Hibernating/Lost
14648,416.0,15.0,4458.21,1,5,5,155,11,Can't Lose Them
14649,5.0,9.0,3754.16,5,5,5,555,15,Champions
14650,589.0,1.0,62.5,1,1,1,111,3,Hibernating/Lost
14651,67.0,9.0,2034.1200000000001,3,5,4,354,12,Loyal Customers
14652,77.0,1.0,114.18,3,1,1,311,5,Potential Loyalists
14653,1.0,12.0,3614.54,5,5,5,555,15,Champions
14654,738.0,1.0,246.86,1,1,1,111,3,Hibernating/Lost
14655,8.0,7.0,3829.23,5,4,5,545,14,Champions
14656,169.0,5.0,814.65,3,4,3,343,10,Loyal Customers
14657,18.0,6.0,1450.92,5,4,4,544,13,Champions
14658,5.0,2.0,247.15,5,2,1,521,8,New Customers
14659,9.0,9.0,2456.53,5,5,4,554,14,Champions
14660,87.0,2.0,285.74,3,2,2,322,7,Potential Loyalists
14661,27.0,1.0,107.95,4,1,1,411,6,New Customers
14662,29.0,7.0,1416.33,4,4,4,444,12,Champions
14663,430.0,2.0,490.6,1,2,2,122,5,Hibernating/Lost
14664,20.0,2.0,637.89,4,2,3,423,9,New Customers
14665,61.0,7.0,2172.33,3,4,4,344,11,Loyal Customers
14666,24.0,1.0,195.25,4,1,1,411,6,New Customers
14667,11.0,54.0,21720.59,5,5,5,555,15,Champions
14668,445.0,1.0,111.63,1,1,1,111,3,Hibernating/Lost
14669,242.0,7.0,3243.93,2,4,5,245,11,Can't Lose Them
14670,280.0,3.0,602.0,2,3,3,233,8,At Risk
14671,549.0,2.0,1127.45,1,2,3,123,6,Hibernating/Lost
14672,235.0,4.0,1113.14,2,3,3,233,8,At Risk
14673,3.0,7.0,3410.81,5,4,5,545,14,Champions
14674,509.0,1.0,173.66,1,1,1,111,3,Hibernating/Lost
14675,16.0,2.0,1066.9,5,2,3,523,10,New Customers
14676,31.0,12.0,8285.49,4,5,5,455,14,Champions
14677,593.0,1.0,184.91,1,1,1,111,3,Hibernating/Lost
14678,579.0,1.0,386.44,1,1,2,112,4,Hibernating/Lost
14679,382.0,3.0,1270.3999999999999,2,3,4,234,9,At Risk
14680,25.0,58.0,54801.34,4,5,5,455,14,Champions
14681,71.0,6.0,875.1500000000001,3,4,3,343,10,Loyal Customers
14682,188.0,6.0,1514.81,3,4,4,344,11,Loyal Customers
14683,588.0,1.0,146.56,1,1,1,111,3,Hibernating/Lost
14684,26.0,6.0,1468.55,4,4,4,444,12,Champions
14685,576.0,8.0,4324.31,1,4,5,145,10,Can't Lose Them
14686,414.0,5.0,877.88,1,4,3,143,8,Can't Lose Them
14687,107.0,3.0,1402.06,3,3,4,334,10,Loyal Customers
14688,8.0,28.0,7190.08,5,5,5,555,15,Champions
14689,209.0,1.0,112.8,2,1,1,211,4,Hibernating/Lost
14690,44.0,4.0,781.24,4,3,3,433,10,Loyal Customers
14691,31.0,5.0,2114.33,4,4,4,444,12,Champions
14692,137.0,12.0,1735.59,3,5,4,354,12,Loyal Customers
14693,265.0,7.0,1139.86,2,4,3,243,9,Can't Lose Them
14694,617.0,1.0,244.31,1,1,1,111,3,Hibernating/Lost
14695,519.0,3.0,1552.57,1,3,4,134,8,At Risk
14696,4.0,8.0,2758.67,5,4,4,544,13,Champions
14697,218.0,2.0,188.60999999999999,2,2,1,221,5,Hibernating/Lost
14698,2.0,5.0,1250.76,5,4,4,544,13,Champions
14699,214.0,4.0,702.6,2,3,3,233,8,At Risk
14700,32.0,5.0,3116.26,4,4,5,445,13,Champions
14701,11.0,15.0,4498.94,5,5,5,555,15,Champions
14702,1.0,29.0,6695.72,5,5,5,555,15,Champions
14703,15.0,1.0,318.17,5,1,2,512,8,New Customers
14704,11.0,11.0,1813.57,5,5,4,554,14,Champions
14705,199.0,1.0,179.0,2,1,1,211,4,Hibernating/Lost
14706,619.0,1.0,390.69,1,1,2,112,4,Hibernating/Lost
14707,436.0,2.0,139.2,1,2,1,121,4,Hibernating/Lost
14708,3.0,5.0,2182.58,5,4,4,544,13,Champions
14709,15.0,25.0,8866.48,5,5,5,555,15,Champions
14710,14.0,13.0,1922.59,5,5,4,554,14,Champions
14711,10.0,11.0,2838.2,5,5,4,554,14,Champions
14712,29.0,4.0,1328.0700000000002,4,3,4,434,11,Loyal Customers
14713,9.0,21.0,5372.47,5,5,5,555,15,Champions
14714,24.0,4.0,896.4,4,3,3,433,10,Loyal Customers
14715,25.0,8.0,1840.45,4,4,4,444,12,Champions
14716,43.0,3.0,565.45,4,3,2,432,9,Loyal Customers
14717,733.0,1.0,72.8,1,1,1,111,3,Hibernating/Lost
14718,410.0,1.0,226.42,2,1,1,211,4,Hibernating/Lost
14719,2.0,5.0,1592.18,5,4,4,544,13,Champions
14720,6.0,3.0,663.81,5,3,3,533,11,Loyal Customers
14721,379.0,1.0,115.77,2,1,1,211,4,Hibernating/Lost
14722,147.0,3.0,513.37,3,3,2,332,8,Loyal Customers
14723,10.0,11.0,2093.06,5,5,4,554,14,Champions
14724,590.0,1.0,345.25,1,1,2,112,4,Hibernating/Lost
14725,25.0,4.0,1264.84,4,3,4,434,11,Loyal Customers
14726,655.0,1.0,124.75,1,1,1,111,3,Hibernating/Lost
14727,274.0,3.0,291.13,2,3,2,232,7,At Risk
14728,413.0,1.0,190.58,1,1,1,111,3,Hibernating/Lost
14729,374.0,3.0,907.38,2,3,3,233,8,At Risk
14730,1.0,8.0,2005.06,5,4,4,544,13,Champions
14731,47.0,3.0,380.02,4,3,2,432,9,Loyal Customers
14732,8.0,19.0,5447.52,5,5,5,555,15,Champions
14733,16.0,15.0,16050.6,5,5,5,555,15,Champions
14734,426.0,4.0,1045.47,1,3,3,133,7,At Risk
14735,4.0,56.0,11909.710000000001,5,5,5,555,15,Champions
14736,485.0,2.0,401.08,1,2,2,122,5,Hibernating/Lost
14737,4.0,4.0,3554.17,5,3,5,535,13,Loyal Customers
14738,43.0,9.0,1763.64,4,5,4,454,13,Champions
14739,4.0,25.0,12269.57,5,5,5,555,15,Champions
14740,197.0,11.0,4068.86,2,5,5,255,12,Can't Lose Them
14741,12.0,7.0,1897.59,5,4,4,544,13,Champions
14742,435.0,1.0,579.85,1,1,2,112,4,Hibernating/Lost
14743,593.0,1.0,50.48,1,1,1,111,3,Hibernating/Lost
14744,16.0,14.0,3821.02,5,5,5,555,15,Champions
14745,113.0,12.0,2491.46,3,5,4,354,12,Loyal Customers
14746,406.0,4.0,593.5,2,3,2,232,7,At Risk
14747,249.0,1.0,294.3,2,1,2,212,5,Hibernating/Lost
14748,29.0,10.0,2672.25,4,5,4,454,13,Champions
14749,480.0,1.0,310.15,1,1,2,112,4,Hibernating/Lost
14750,736.0,1.0,112.03,1,1,1,111,3,Hibernating/Lost
14751,684.0,2.0,126.45,1,2,1,121,4,Hibernating/Lost
14752,44.0,1.0,389.64,4,1,2,412,7,New Customers
14753,87.0,2.0,869.51,3,2,3,323,8,Potential Loyalists
14754,45.0,6.0,1546.28,4,4,4,444,12,Champions
14755,10.0,25.0,9851.45,5,5,5,555,15,Champions
14756,15.0,3.0,2613.46,5,3,4,534,12,Loyal Customers
14757,75.0,1.0,420.5,3,1,2,312,6,Potential Loyalists
14758,145.0,7.0,2864.97,3,4,4,344,11,Loyal Customers
14759,5.0,3.0,1625.97,5,3,4,534,12,Loyal Customers
14760,297.0,1.0,53.8,2,1,1,211,4,Hibernating/Lost
14761,59.0,3.0,447.92,3,3,2,332,8,Loyal Customers
14762,264.0,2.0,417.57,2,2,2,222,6,Hibernating/Lost
14764,47.0,1.0,250.55,4,1,1,411,6,New Customers
14765,29.0,3.0,254.11,4,3,1,431,8,Loyal Customers
14766,8.0,11.0,6431.9800000000005,5,5,5,555,15,Champions
14767,474.0,1.0,382.81,1,1,2,112,4,Hibernating/Lost
14768,17.0,2.0,139.5,5,2,1,521,8,New Customers
14769,3.0,17.0,15696.67,5,5,5,555,15,Champions
14770,232.0,8.0,3624.89,2,4,5,245,11,Can't Lose Them
14771,621.0,2.0,579.92,1,2,2,122,5,Hibernating/Lost
14772,112.0,1.0,139.26,3,1,1,311,5,Potential Loyalists
14773,593.0,1.0,125.7,1,1,1,111,3,Hibernating/Lost
14774,529.0,1.0,241.45,1,1,1,111,3,Hibernating/Lost
14775,58.0,3.0,1418.46,4,3,4,434,11,Loyal Customers
14776,51.0,15.0,3339.02,4,5,5,455,14,Champions
14777,404.0,1.0,239.26,2,1,1,211,4,Hibernating/Lost
14778,127.0,2.0,730.86,3,2,3,323,8,Potential Loyalists
14779,281.0,3.0,386.15,2,3,2,232,7,At Risk
14780,55.0,2.0,447.68,4,2,2,422,8,New Customers
14782,320.0,1.0,200.10000000000002,2,1,1,211,4,Hibernating/Lost
14783,659.0,1.0,305.35,1,1,2,112,4,Hibernating/Lost
14784,26.0,3.0,449.93,4,3,2,432,9,Loyal Customers
14785,10.0,2.0,77.4,5,2,1,521,8,New Customers
14786,550.0,1.0,90.96,1,1,1,111,3,Hibernating/Lost
14787,471.0,1.0,110.65,1,1,1,111,3,Hibernating/Lost
14788,7.0,3.0,1156.32,5,3,3,533,11,Loyal Customers
14789,29.0,1.0,197.64,4,1,1,411,6,New Customers
14790,17.0,10.0,2526.62,5,5,4,554,14,Champions
14791,607.0,1.0,303.63,1,1,2,112,4,Hibernating/Lost
14792,64.0,1.0,0.0,3,1,1,311,5,Potential Loyalists
14793,21.0,2.0,611.0500000000001,4,2,3,423,9,New Customers
14794,3.0,10.0,1889.15,5,5,4,554,14,Champions
14795,166.0,1.0,131.45000000000002,3,1,1,311,5,Potential Loyalists
14796,1.0,27.0,10691.12,5,5,5,555,15,Champions
14797,507.0,1.0,300.31,1,1,2,112,4,Hibernating/Lost
14798,53.0,8.0,715.11,4,4,3,443,11,Champions
14799,51.0,2.0,338.15,4,2,2,422,8,New Customers
14800,48.0,17.0,7415.59,4,5,5,455,14,Champions
14801,61.0,1.0,193.14,3,1,1,311,5,Potential Loyalists
14802,438.0,2.0,-1502.98,1,2,1,121,4,Hibernating/Lost
14803,162.0,3.0,845.55,3,3,3,333,9,Loyal Customers
14804,9.0,1.0,353.27,5,1,2,512,8,New Customers
14805,15.0,7.0,1104.64,5,4,3,543,12,Champions
14806,75.0,2.0,303.43,3,2,2,322,7,Potential Loyalists
14807,391.0,2.0,519.29,2,2,2,222,6,Hibernating/Lost
14808,40.0,8.0,2175.37,4,4,4,444,12,Champions
14809,621.0,2.0,686.76,1,2,3,123,6,Hibernating/Lost
